16009.2,11975.6,870.7,3162.9
16009.2,11975.6,870.7,3162.9
16009.2,11975.6,870.7,3162.9
16009.2,11975.6,870.7,3162.9
16009.2,11975.9,870.3,3163.0
16009.2,11975.9,870.3,3163.0
16009.2,11975.9,870.3,3163.0
16009.2,11975.9,870.3,3163.0
16009.2,11975.9,870.3,3163.0
16009.2,11975.9,870.3,3163.0
16009.2,11974.8,871.3,3163.1
16009.2,11974.8,871.3,3163.1
16009.2,11974.8,871.3,3163.1
16009.2,11974.8,871.3,3163.1
16009.2,11974.8,871.3,3163.1
16009.2,11974.8,871.3,3163.1
16009.2,11975.0,871.0,3163.2
16009.2,11975.0,871.0,3163.2
16009.2,11975.0,871.0,3163.2
16009.2,11975.0,871.0,3163.2
16009.2,11975.0,871.0,3163.2
16009.2,11975.0,871.0,3163.2
16009.2,11974.0,871.9,3163.3
16009.2,11974.0,871.9,3163.3
16009.2,11974.0,871.9,3163.3
16009.2,11974.0,871.9,3163.3
16009.2,11974.0,871.9,3163.3
16009.2,11974.0,871.9,3163.3
16009.2,11974.4,871.4,3163.4
16009.2,11974.4,871.4,3163.4
16009.2,11974.4,871.4,3163.4
16009.2,11974.4,871.4,3163.4
16009.2,11974.4,871.4,3163.4
16009.2,11974.4,871.4,3163.4
16009.2,11974.1,871.6,3163.5
16009.2,11974.1,871.6,3163.5
16009.2,11974.1,871.6,3163.5
16009.2,11974.1,871.6,3163.5
16009.2,11974.1,871.6,3163.5
16009.2,11974.1,871.6,3163.5
16009.2,11973.7,871.8,3163.6
16009.2,11973.7,871.8,3163.6
16009.2,11973.7,871.8,3163.6
16009.2,11973.7,871.8,3163.6
16009.2,11973.7,871.8,3163.6
16009.2,11973.7,871.8,3163.6
16009.2,11973.6,871.9,3163.8
16009.2,11973.6,871.9,3163.8
16009.2,11973.6,871.9,3163.8
16009.2,11973.6,871.9,3163.8
16009.2,11973.6,871.9,3163.8
16009.2,11973.6,871.9,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.4,872.0,3163.8
16009.2,11973.0,872.3,3164.0
16009.2,11973.0,872.3,3164.0
16009.2,11973.0,872.3,3164.0
16009.2,11973.0,872.3,3164.0
16009.2,11973.0,872.3,3164.0
16009.2,11972.3,872.9,3164.1
