top - 19:24:52 up 22:10,  0 users,  load average: 3.69, 3.98, 3.90
Tasks: 308 total,   2 running, 305 sleeping,   0 stopped,   1 zombie
%Cpu(s): 71.1 us, 17.1 sy,  0.0 ni,  1.3 id,  0.0 wa,  0.0 hi, 10.5 si,  0.0 st
MiB Mem :  16009.2 total,  10226.2 free,   2461.4 used,   3321.6 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.  13402.5 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 204702 root      20   0 2448980 154924  72296 S  16.7   0.9  20:03.37 the-kub+
 439207 1337      20   0  172504  52832  33584 S  16.7   0.3   0:45.38 envoy
 442329 1337      20   0  172508  52844  33876 S  16.7   0.3   0:18.90 envoy
 445191 1337      20   0  172508  52792  33828 S  16.7   0.3   0:08.13 envoy
 437994 1337      20   0  173532  53768  33728 S  11.1   0.3   1:37.67 envoy
 439120 1337      20   0  172504  53384  33896 S  11.1   0.3   0:45.59 envoy
 440436 1337      20   0  172508  52796  33824 S  11.1   0.3   0:27.86 envoy
 440596 1337      20   0  172508  52844  33876 S  11.1   0.3   0:27.98 envoy
 440644 root      20   0  716176  15264   9924 S  11.1   0.1   0:06.21 fortio
 440704 1337      20   0  172504  52572  33864 S  11.1   0.3   0:27.71 envoy
 442043 1337      20   0  172504  53012  33780 S  11.1   0.3   0:18.82 envoy
 442131 1337      20   0  171480  52308  33588 S  11.1   0.3   0:19.16 envoy
 442268 root      20   0  716176  15652   9988 S  11.1   0.1   0:04.15 fortio
 443502 root      20   0  716432  15368   9860 S  11.1   0.1   0:02.76 fortio
 443559 1337      20   0  171480  52568  33868 S  11.1   0.3   0:12.48 envoy
 443649 1337      20   0  171484  52540  33832 S  11.1   0.3   0:12.66 envoy
 443752 1337      20   0  171480  52732  33752 S  11.1   0.3   0:12.60 envoy
 443839 1337      20   0  171480  52388  33672 R  11.1   0.3   0:12.72 envoy
 443929 1337      20   0  172508  52792  33820 S  11.1   0.3   0:12.70 envoy
 444719 1337      20   0  171484  52064  33612 S  11.1   0.3   0:08.30 envoy
 445391 1337      20   0  171480  51928  33752 S  11.1   0.3   0:08.22 envoy
 445487 1337      20   0  172508  53132  33624 S  11.1   0.3   0:08.24 envoy
 446467 1337      20   0  171484  52204  33764 S  11.1   0.3   0:04.67 envoy
 446598 1337      20   0  171544  52300  33860 S  11.1   0.3   0:04.61 envoy
