41.6,33.8,0.0,1.3,0.0,0.0,23.4,0.0
43.6,28.7,0.0,2.5,0.0,0.0,25.2,0.0
46.8,32.7,0.0,0.5,0.0,0.0,20.0,0.0
44.2,32.7,0.0,0.0,0.0,0.0,23.1,0.0
44.7,32.7,0.0,0.0,0.0,0.0,22.6,0.0
45.1,33.0,0.0,0.5,0.0,0.0,21.4,0.0
46.8,29.3,0.0,1.0,0.0,0.0,22.9,0.0
44.9,29.3,0.0,0.5,0.0,0.0,25.4,0.0
44.2,28.8,0.0,1.0,0.0,0.0,26.0,0.0
44.2,31.1,0.0,1.5,0.0,0.0,23.3,0.0
46.9,27.1,0.0,1.0,0.0,0.0,25.1,0.0
44.4,28.3,0.0,2.4,0.0,0.0,24.9,0.0
43.8,29.1,0.0,2.5,0.0,0.0,24.6,0.0
42.9,29.3,0.0,2.4,0.0,0.0,25.4,0.0
45.4,30.0,0.0,0.5,0.0,0.0,24.2,0.0
45.3,28.1,0.0,0.5,0.0,0.0,26.1,0.0
45.1,27.7,0.0,1.9,0.0,0.0,25.2,0.0
45.4,28.8,0.0,0.5,0.0,0.0,25.4,0.0
46.6,29.1,0.0,1.0,0.0,0.0,23.3,0.0
42.6,30.4,0.0,2.5,0.0,0.0,24.5,0.0
42.9,29.6,0.0,3.0,0.0,0.0,24.6,0.0
43.8,31.2,0.0,0.0,0.0,0.0,25.0,0.0
44.1,29.1,0.0,0.5,0.0,0.0,26.3,0.0
44.9,30.7,0.0,0.0,0.0,0.0,24.4,0.0
44.8,29.0,0.0,0.0,0.0,0.0,26.2,0.0
47.2,30.8,0.0,0.5,0.0,0.0,21.5,0.0
45.5,30.8,0.0,0.0,0.0,0.0,23.7,0.0
44.5,30.6,0.0,0.5,0.0,0.0,24.4,0.0
43.9,30.2,0.0,0.0,0.0,0.0,25.9,0.0
43.5,30.9,0.0,1.0,0.0,0.0,24.6,0.0
43.2,30.6,0.0,0.0,0.0,0.0,26.2,0.0
42.7,30.1,0.0,0.5,0.0,0.0,26.7,0.0
47.6,29.1,0.0,0.0,0.0,0.0,23.3,0.0
43.2,29.1,0.0,1.0,0.0,0.0,26.7,0.0
41.3,30.6,0.0,0.5,0.0,0.0,27.7,0.0
44.0,30.0,0.0,0.5,0.0,0.0,25.6,0.0
44.7,28.6,0.0,0.0,0.0,0.0,26.7,0.0
43.7,31.1,0.0,1.0,0.0,0.0,24.3,0.0
44.0,32.1,0.0,0.0,0.0,0.0,23.9,0.0
46.4,28.5,0.0,0.5,0.0,0.0,24.6,0.0
43.2,30.5,0.0,0.9,0.0,0.0,25.4,0.0
45.8,31.5,0.0,2.5,0.0,0.0,20.2,0.0
43.6,28.4,0.0,1.5,0.0,0.0,26.5,0.0
45.9,29.8,0.0,0.0,0.0,0.0,24.4,0.0
46.2,28.3,0.0,0.5,0.0,0.0,25.0,0.0
45.6,32.0,0.0,1.9,0.0,0.0,20.4,0.0
41.5,29.3,0.0,2.9,0.0,0.0,26.3,0.0
44.7,28.8,0.0,2.9,0.0,0.0,23.6,0.0
44.8,28.6,0.0,1.5,0.0,0.0,25.1,0.0
21.2,11.3,0.0,58.1,0.0,0.0,9.4,0.0
3.0,0.5,0.0,96.0,0.0,0.0,0.5,0.0
3.4,1.0,0.0,95.6,0.0,0.0,0.0,0.0
2.5,1.5,0.0,96.1,0.0,0.0,0.0,0.0
1.5,1.0,0.0,97.5,0.0,0.0,0.0,0.0
0.5,1.0,0.0,98.5,0.0,0.0,0.0,0.0
0.5,0.5,0.0,99.0,0.0,0.0,0.0,0.0
1.5,1.0,0.0,97.5,0.0,0.0,0.0,0.0
3.0,1.0,0.0,95.0,0.5,0.0,0.5,0.0
3.0,1.5,0.0,95.5,0.0,0.0,0.0,0.0
1.5,1.0,0.0,97.5,0.0,0.0,0.0,0.0
9.5,9.0,0.0,81.5,0.0,0.0,0.0,0.0
1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0
