50.0,17.2,0.0,4.7,0.0,0.0,28.1,0.0
49.5,16.8,0.0,3.0,0.0,0.0,30.7,0.0
47.0,18.7,0.0,5.1,0.0,0.0,29.3,0.0
49.3,17.2,0.0,3.4,0.0,0.0,30.0,0.0
48.8,16.9,0.0,3.0,0.0,0.0,31.3,0.0
49.8,14.8,0.0,3.4,0.0,0.0,32.0,0.0
49.3,16.3,0.0,3.4,0.0,0.0,31.0,0.0
47.5,18.1,0.0,2.0,0.0,0.0,32.4,0.0
51.0,16.8,0.0,2.0,0.0,0.0,30.2,0.0
49.8,16.7,0.0,1.5,0.0,0.0,32.0,0.0
48.3,16.7,0.0,3.0,0.0,0.0,32.0,0.0
47.8,16.4,0.0,4.0,0.0,0.0,31.8,0.0
49.0,16.3,0.0,2.5,0.0,0.0,32.2,0.0
46.3,17.4,0.0,3.5,0.0,0.0,32.8,0.0
46.8,16.7,0.0,2.5,0.0,0.0,34.0,0.0
48.3,15.4,0.0,2.5,0.0,0.0,33.8,0.0
50.0,14.9,0.0,2.5,0.0,0.0,32.7,0.0
48.5,17.2,0.0,2.9,0.0,0.0,31.4,0.0
48.3,16.3,0.0,3.4,0.0,0.0,32.0,0.0
48.3,17.4,0.0,2.0,0.0,0.0,32.3,0.0
49.3,15.9,0.0,2.5,0.0,0.0,32.3,0.0
49.5,14.9,0.0,2.5,0.0,0.0,33.2,0.0
50.5,15.8,0.0,4.0,0.0,0.0,29.7,0.0
48.3,16.9,0.0,1.5,0.0,0.0,33.3,0.0
47.5,17.3,0.0,2.5,0.0,0.0,32.7,0.0
47.3,15.3,0.0,3.0,0.0,0.0,34.5,0.0
50.0,17.5,0.0,3.0,0.0,0.0,29.5,0.0
48.8,15.8,0.0,3.9,0.0,0.0,31.5,0.0
48.8,16.7,0.0,2.5,0.0,0.0,32.0,0.0
49.8,15.3,0.0,3.4,0.0,0.0,31.5,0.0
52.5,15.3,0.0,4.5,0.0,0.0,27.7,0.0
46.8,17.9,0.0,3.5,0.0,0.0,31.8,0.0
49.8,15.8,0.0,3.0,0.0,0.0,31.5,0.0
50.7,14.9,0.0,3.5,0.0,0.0,30.8,0.0
50.2,14.8,0.0,4.9,0.0,0.0,30.0,0.0
49.0,17.0,0.0,2.0,0.0,0.0,32.0,0.0
50.2,15.9,0.0,3.5,0.0,0.0,30.3,0.0
51.5,17.3,0.0,2.0,0.0,0.0,29.2,0.0
49.3,15.8,0.0,3.0,0.0,0.0,32.0,0.0
47.8,16.3,0.0,2.5,0.0,0.0,33.5,0.0
48.3,16.9,0.0,3.5,0.0,0.0,31.3,0.0
50.5,15.8,0.0,2.0,0.0,0.0,31.7,0.0
47.5,18.5,0.0,4.5,0.0,0.0,29.5,0.0
48.3,15.9,0.0,2.5,0.0,0.0,33.3,0.0
47.8,16.7,0.0,2.0,0.0,0.0,33.5,0.0
47.8,16.9,0.0,2.5,0.0,0.0,32.8,0.0
48.3,15.4,0.0,4.0,0.0,0.0,32.3,0.0
49.0,16.3,0.0,2.0,0.0,0.0,32.7,0.0
47.3,15.8,0.0,3.4,0.0,0.0,33.5,0.0
46.3,16.4,0.0,4.5,0.0,0.0,32.8,0.0
1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0
1.0,1.5,0.0,95.5,2.0,0.0,0.0,0.0
1.0,0.5,0.0,98.5,0.0,0.0,0.0,0.0
0.5,0.5,0.0,99.0,0.0,0.0,0.0,0.0
2.0,0.5,0.0,97.5,0.0,0.0,0.0,0.0
0.0,0.5,0.0,99.5,0.0,0.0,0.0,0.0
2.0,0.5,0.0,97.5,0.0,0.0,0.0,0.0
3.0,3.0,0.0,94.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,98.5,0.0,0.0,0.5,0.0
4.0,0.5,0.0,95.5,0.0,0.0,0.0,0.0
4.0,2.0,0.0,94.0,0.0,0.0,0.0,0.0
8.0,4.0,0.0,87.5,0.0,0.0,0.5,0.0
3.5,1.0,0.0,95.5,0.0,0.0,0.0,0.0
