44.1,26.5,0.0,2.9,0.0,0.0,26.5,0.0
43.1,26.0,0.0,2.9,0.0,0.0,27.9,0.0
44.3,26.1,0.0,3.4,0.0,0.0,26.1,0.0
43.1,26.7,0.0,2.5,0.0,0.0,27.7,0.0
45.6,25.5,0.0,1.0,0.0,0.0,27.9,0.0
46.9,26.1,0.0,2.4,0.0,0.0,24.6,0.0
44.6,27.0,0.0,0.0,0.0,0.0,28.4,0.0
44.6,25.5,0.0,0.0,0.0,0.0,29.9,0.0
44.7,27.2,0.0,0.5,0.0,0.0,27.7,0.0
45.7,25.7,0.0,0.0,0.0,0.0,28.6,0.0
45.5,24.8,0.0,1.5,0.0,0.0,28.2,0.0
43.7,25.2,0.0,1.5,0.0,0.0,29.6,0.0
44.3,29.5,0.0,0.0,0.0,0.0,26.2,0.0
41.7,27.5,0.0,0.5,0.0,0.0,30.3,0.0
45.4,26.8,0.0,0.5,0.0,0.0,27.3,0.0
44.6,24.0,0.0,0.5,0.0,0.0,30.9,0.0
44.7,26.2,0.0,1.0,0.0,0.0,28.2,0.0
45.1,25.0,0.0,0.5,0.0,0.0,29.4,0.0
43.8,27.6,0.0,0.0,0.0,0.0,28.6,0.0
41.0,28.3,0.0,1.5,0.0,0.0,29.3,0.0
44.1,27.0,0.0,0.5,0.0,0.0,28.4,0.0
45.1,26.5,0.0,0.0,0.0,0.0,28.4,0.0
46.8,25.9,0.0,0.0,0.0,0.0,27.3,0.0
44.9,27.3,0.0,0.0,0.0,0.0,27.8,0.0
44.6,25.2,0.0,1.5,0.0,0.0,28.7,0.0
42.4,26.1,0.0,3.9,0.0,0.0,27.6,0.0
44.8,25.4,0.0,2.5,0.0,0.0,27.4,0.0
43.3,25.4,0.0,2.5,0.0,0.0,28.9,0.0
42.8,25.4,0.0,4.0,0.0,0.0,27.9,0.0
43.1,25.0,0.0,3.4,0.0,0.0,28.4,0.0
42.1,26.7,0.0,3.0,0.0,0.0,28.2,0.0
43.6,24.3,0.0,1.8,0.0,0.0,30.3,0.0
46.8,28.1,0.0,2.0,0.0,0.0,23.2,0.0
44.7,25.7,0.0,1.9,0.0,0.0,27.7,0.0
43.3,27.6,0.0,2.5,0.0,0.0,26.6,0.0
45.3,25.1,0.0,3.9,0.0,0.0,25.6,0.0
43.3,27.1,0.0,1.0,0.0,0.0,28.6,0.0
41.9,26.6,0.0,3.0,0.0,0.0,28.6,0.0
46.9,25.6,0.0,1.9,0.0,0.0,25.6,0.0
43.3,26.1,0.0,1.5,0.0,0.0,29.1,0.0
44.4,24.9,0.0,0.5,0.0,0.0,30.2,0.0
21.4,11.9,0.0,54.2,0.0,0.0,12.4,0.0
0.5,0.5,0.0,99.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0
13.1,8.5,0.0,78.4,0.0,0.0,0.0,0.0
2.0,0.5,0.0,97.0,0.0,0.0,0.5,0.0
0.5,0.0,0.0,99.5,0.0,0.0,0.0,0.0
1.5,1.0,0.0,97.5,0.0,0.0,0.0,0.0
0.5,0.5,0.0,99.0,0.0,0.0,0.0,0.0
2.5,2.5,0.0,94.5,0.0,0.0,0.5,0.0
1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
6.0,5.5,0.0,88.4,0.0,0.0,0.0,0.0
6.6,5.6,0.0,87.9,0.0,0.0,0.0,0.0
5.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0
1.5,0.5,0.0,98.0,0.0,0.0,0.0,0.0
3.5,2.0,0.0,94.0,0.0,0.0,0.5,0.0
0.5,0.5,0.0,99.0,0.0,0.0,0.0,0.0
1.0,0.5,0.0,98.5,0.0,0.0,0.0,0.0
3.0,1.5,0.0,95.5,0.0,0.0,0.0,0.0
3.5,1.5,0.0,95.0,0.0,0.0,0.0,0.0
3.0,0.5,0.0,96.5,0.0,0.0,0.0,0.0
4.4,1.0,0.0,94.6,0.0,0.0,0.0,0.0
3.0,0.5,0.0,96.5,0.0,0.0,0.0,0.0
6.4,1.0,0.0,92.1,0.0,0.0,0.5,0.0
4.9,1.5,0.0,93.1,0.0,0.0,0.5,0.0
3.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0
3.0,0.5,0.0,96.5,0.0,0.0,0.0,0.0
