16009.2,12240.4,803.8,2965.0
16009.2,12240.4,803.8,2965.0
16009.2,12240.4,803.8,2965.0
16009.2,12240.4,803.8,2965.0
16009.2,12240.4,803.8,2965.0
16009.2,12239.2,804.9,2965.1
16009.2,12239.2,804.9,2965.1
16009.2,12239.2,804.9,2965.1
16009.2,12239.2,804.9,2965.1
16009.2,12239.2,804.9,2965.1
16009.2,12239.2,804.9,2965.1
16009.2,12239.5,804.5,2965.2
16009.2,12239.5,804.5,2965.2
16009.2,12239.5,804.5,2965.2
16009.2,12239.5,804.5,2965.2
16009.2,12239.5,804.5,2965.2
16009.2,12239.5,804.5,2965.2
16009.2,12237.6,806.3,2965.3
16009.2,12237.6,806.3,2965.3
16009.2,12237.6,806.3,2965.3
16009.2,12237.6,806.3,2965.3
16009.2,12237.6,806.3,2965.3
16009.2,12237.6,806.3,2965.3
16009.2,12238.3,805.6,2965.4
16009.2,12238.3,805.6,2965.4
16009.2,12238.3,805.6,2965.4
16009.2,12238.3,805.6,2965.4
16009.2,12238.3,805.6,2965.4
16009.2,12238.3,805.6,2965.4
16009.2,12237.1,806.6,2965.5
16009.2,12237.1,806.6,2965.5
16009.2,12237.1,806.6,2965.5
16009.2,12237.1,806.6,2965.5
16009.2,12237.1,806.6,2965.5
16009.2,12237.1,806.6,2965.5
16009.2,12236.2,807.5,2965.6
16009.2,12236.2,807.5,2965.6
16009.2,12236.2,807.5,2965.6
16009.2,12236.2,807.5,2965.6
16009.2,12236.2,807.5,2965.6
16009.2,12236.2,807.5,2965.6
16009.2,12235.6,807.9,2965.7
16009.2,12235.6,807.9,2965.7
16009.2,12235.6,807.9,2965.7
16009.2,12235.6,807.9,2965.7
16009.2,12235.6,807.9,2965.7
16009.2,12235.1,808.3,2965.8
16009.2,12235.1,808.3,2965.8
16009.2,12235.1,808.3,2965.8
16009.2,12235.1,808.3,2965.8
16009.2,12235.1,808.3,2965.8
16009.2,12235.1,808.3,2965.8
16009.2,12236.8,806.5,2965.9
16009.2,12236.8,806.5,2965.9
16009.2,12236.8,806.5,2965.9
16009.2,12236.8,806.5,2965.9
16009.2,12236.8,806.5,2965.9
16009.2,12236.8,806.5,2965.9
16009.2,12236.1,807.1,2966.0
16009.2,12236.1,807.1,2966.0
16009.2,12236.1,807.1,2966.0
16009.2,12236.1,807.1,2966.0
16009.2,12236.1,807.1,2966.0
16009.2,12236.1,807.1,2966.0
16009.2,12235.7,807.4,2966.1
16009.2,12235.7,807.4,2966.1
