16009.2,11642.2,1000.4,3366.6
16009.2,11642.2,1000.4,3366.6
16009.2,11642.2,1000.4,3366.6
16009.2,11642.2,1000.4,3366.6
16009.2,11642.2,1000.4,3366.6
16009.2,11642.2,1000.4,3366.6
16009.2,11641.1,1001.4,3366.7
16009.2,11641.1,1001.4,3366.7
16009.2,11641.1,1001.4,3366.7
16009.2,11641.1,1001.4,3366.7
16009.2,11641.1,1001.4,3366.7
16009.2,11641.0,1001.4,3366.8
16009.2,11641.0,1001.4,3366.8
16009.2,11641.0,1001.4,3366.8
16009.2,11641.0,1001.4,3366.8
16009.2,11641.0,1001.4,3366.8
16009.2,11641.0,1001.4,3366.8
16009.2,11640.0,1002.4,3366.9
16009.2,11640.0,1002.4,3366.9
16009.2,11640.0,1002.4,3366.9
16009.2,11640.0,1002.4,3366.9
16009.2,11640.0,1002.4,3366.9
16009.2,11640.0,1002.4,3366.9
16009.2,11634.0,1008.2,3367.0
16009.2,11634.0,1008.2,3367.0
16009.2,11634.0,1008.2,3367.0
16009.2,11634.0,1008.2,3367.0
16009.2,11634.0,1008.2,3367.0
16009.2,11634.0,1008.2,3367.0
16009.2,11639.8,1002.4,3367.1
16009.2,11639.8,1002.4,3367.1
16009.2,11639.8,1002.4,3367.1
16009.2,11639.8,1002.4,3367.1
16009.2,11639.8,1002.4,3367.1
16009.2,11639.8,1002.4,3367.1
16009.2,11637.3,1004.7,3367.2
16009.2,11637.3,1004.7,3367.2
16009.2,11637.3,1004.7,3367.2
16009.2,11637.3,1004.7,3367.2
16009.2,11637.3,1004.7,3367.2
16009.2,11637.3,1004.7,3367.2
16009.2,11636.7,1005.2,3367.3
16009.2,11636.7,1005.2,3367.3
16009.2,11636.7,1005.2,3367.3
16009.2,11636.7,1005.2,3367.3
16009.2,11636.7,1005.2,3367.3
16009.2,11636.7,1005.2,3367.3
16009.2,11636.2,1005.6,3367.4
16009.2,11636.2,1005.6,3367.4
16009.2,11636.2,1005.6,3367.4
16009.2,11636.2,1005.6,3367.4
16009.2,11636.2,1005.6,3367.4
16009.2,11636.2,1005.6,3367.4
16009.2,11640.6,1001.1,3367.5
16009.2,11640.6,1001.1,3367.5
16009.2,11640.6,1001.1,3367.5
16009.2,11640.6,1001.1,3367.5
16009.2,11640.6,1001.1,3367.5
16009.2,11640.6,1001.1,3367.5
16009.2,11643.3,998.3,3367.6
16009.2,11643.3,998.3,3367.6
16009.2,11643.3,998.3,3367.6
16009.2,11643.3,998.3,3367.6
16009.2,11643.3,998.3,3367.6
16009.2,11643.3,998.3,3367.6
16009.2,11642.3,999.2,3367.7
